G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.6281,0.39,0.257,0.33,-0.69953,0.8125
0.63465,0.39,0.177,0.34,-0.69951,0.794
0.6369,0.392,0.402,0.34,-0.69949,0.792
0.61075,0.396,0.161,0.35,-0.69946,0.78
0.62035,0.404,0.209,0.34,-0.69944,0.7675
0.5999,0.404,0.225,0.33,-0.69942,0.7385
0.58355,0.412,0.29,0.33,-0.6994,0.7185
0.5715,0.412,0.177,0.32,-0.69938,0.7095
0.57025,0.412,0.274,0.33,-0.69935,0.716
0.5623,0.414,0.338,0.33,-0.69933,0.717
0.5686,0.406,0.402,0.33,-0.69931,0.72
0.57085,0.414,0.241,0.32,-0.69929,0.719
0.56615,0.422,0.193,0.32,-0.69927,0.7125
0.56005,0.416,0.161,0.33,-0.69925,0.7025
0.55575,0.424,0.306,0.29,-0.69922,0.7055
0.55695,0.426,0.274,0.3,-0.6992,0.696
0.55245,0.428,0.241,0.29,-0.69918,0.688
0.5496,0.436,0.338,0.29,-0.69916,0.685
0.541,0.424,0.29,0.3,-0.69914,0.676
0.5345,0.42,0.37,0.3,-0.69911,0.6735
0.52915,0.428,0.354,0.29,-0.69909,0.6905
0.54265,0.432,0.306,0.28,-0.69907,0.695
0.53345,0.432,0.338,0.28,-0.69905,0.706
0.5725,0.432,0.37,0.28,-0.69903,0.672
0.5353,0.43,0.322,0.29,-0.699,0.6515
0.51035,0.44,0.29,0.3,-0.69898,0.691
0.25495,0.432,0.338,0.32,-0.69896,0.6245
0.4893,0.428,0.386,0.33,-0.69894,0.614
0.47805,0.424,0.418,0.32,-0.69892,0.633
0.48745,0.424,0.29,0.3,-0.6989,0.6505
0.51035,0.436,0.193,0.31,-0.69887,0.675
0.37235,0.432,0.354,0.29,-0.69885,0.5705
0.2116,0.434,0.354,0.27,-0.69883,0.6625
0.504,0.432,0.274,0.27,-0.69881,0.579
0.1777,0.428,0.386,0.27,-0.69879,0.599
0.2053,0.428,0.418,0.27,-0.69876,0.555
0.42305,0.428,0.257,0.27,-0.69874,0.497
0.38765,0.434,0.402,0.26,-0.69872,0.4825
0.3799,0.42,0.338,0.27,-0.6987,0.4695
0.3709,0.43,0.274,0.27,-0.69868,0.4535
0.35925,0.426,0.354,0.27,-0.69865,0.4475
0.3535,0.424,0.306,0.27,-0.69863,0.436
0.3425,0.426,0.306,0.29,-0.69861,0.4315
0.3394,0.418,0.418,0.29,-0.69859,0.4225
0.3194,0.424,0.241,0.3,-0.69857,0.428
0.3394,0.424,0.274,0.32,-0.69854,0.416
0.32305,0.418,0.322,0.33,-0.69852,0.3975
0.27235,0.414,0.354,0.33,-0.6985,0.365
0.28055,0.416,0.306,0.34,-0.69848,0.3305
0.1546,0.41,0.354,0.32,-0.69846,0.3365
0.26725,0.412,0.306,0.3,-0.69844,0.3405
0.2656,0.414,0.451,0.31,-0.69841,0.304
0.22695,0.408,0.338,0.35,-0.69839,0.245
0.18465,0.402,0.274,0.37,-0.69837,0.2525
0.2112,0.398,0.306,0.38,-0.69835,0.2325
0.146,0.394,0.29,0.44,-0.69833,0.2335
0.1979,0.394,0.306,0.46,-0.6983,0.2165
0.18525,0.388,0.322,0.48,-0.69828,0.189
0.16605,0.372,0.306,0.57,-0.69826,0.1645
0.1505,0.364,0.29,0.58,-0.69824,0.153
0.1425,0.37,0.274,0.54,-0.69822,0.1505
0.08385,0.374,0.322,0.53,-0.69819,0.1455
0.13435,0.374,0.209,0.54,-0.69817,0.1135
0.11285,0.376,0.241,0.54,-0.69815,0.092
0.1419,0.204,0.048,0.8,-0.69464,0.1745
0.15235,0.204,0.048,0.8,-0.69462,0.1895
0.1644,0.206,0.032,0.8,-0.6946,0.2065
0.17665,0.208,0.032,0.8,-0.69458,0.2205
0.18545,0.208,0.032,0.8,-0.69455,0.2375
0.1959,0.212,0.032,0.79,-0.69453,0.246
0.20815,0.214,0.032,0.79,-0.69451,0.2705
0.21755,0.216,0.032,0.78,-0.69449,0.287
0.2294,0.222,0.032,0.78,-0.69447,0.301
0.2415,0.224,0.032,0.77,-0.69444,0.3155
0.2521,0.228,0.032,0.77,-0.69442,0.326
0.26355,0.234,0.016,0.76,-0.6944,0.341
0.27175,0.238,0.032,0.76,-0.69438,0.357
0.2828,0.246,0.016,0.75,-0.69435,0.374
0.29545,0.252,0.016,0.74,-0.69433,0.3885
0.3073,0.256,0.032,0.73,-0.69431,0.3965
0.3194,0.264,0.064,0.72,-0.69429,0.4095
0.3259,0.272,0.064,0.7,-0.69426,0.41
0.3378,0.28,0.064,0.69,-0.69424,0.4345
0.3474,0.286,0.113,0.67,-0.69422,0.449
0.35945,0.294,0.097,0.65,-0.6942,0.464
0.36805,0.3,0.113,0.63,-0.69417,0.4705
0.3801,0.306,0.113,0.61,-0.69415,0.4765
0.3844,0.314,0.097,0.6,-0.69413,0.4905
0.39175,0.318,0.032,0.59,-0.69411,0.5035
0.4026,0.324,0.064,0.57,-0.69408,0.5125
0.41425,0.328,0.097,0.53,-0.69406,0.5205
0.422,0.334,0.08,0.51,-0.69404,0.5255
0.4298,0.338,0.097,0.49,-0.69402,0.536
0.4392,0.342,0.08,0.5,-0.69399,0.545
0.4435,0.346,0.08,0.47,-0.69397,0.554
0.45105,0.348,0.08,0.46,-0.69395,0.5645
0.4627,0.356,0.032,0.48,-0.69393,0.575
0.4723,0.362,0.016,0.46,-0.6939,0.578
0.4803,0.364,0.048,0.43,-0.69388,0.587
0.48805,0.366,0.048,0.41,-0.69386,0.594
0.49175,0.368,0.08,0.4,-0.69384,0.5975
0.4983,0.372,0.048,0.4,-0.69381,0.6025
0.5026,0.376,0.064,0.38,-0.69379,0.6145
0.50935,0.38,0.048,0.37,-0.69377,0.616
0.51855,0.386,0.048,0.39,-0.69375,0.627
0.52305,0.388,0.064,0.36,-0.69372,0.633
0.52875,0.392,0.032,0.36,-0.6937,0.6375
0.53835,0.398,0.048,0.35,-0.69368,0.6405
0.541,0.406,0.048,0.35,-0.69366,0.6525
0.5451,0.41,0.064,0.35,-0.69363,0.669
0.55105,0.412,0.016,0.34,-0.69361,0.688
0.56065,0.414,0.08,0.33,-0.69359,0.6875
0.5674,0.416,0.048,0.32,-0.69357,0.6875
0.5717,0.426,0.016,0.32,-0.69354,0.6965
0.5776,0.436,0.097,0.31,-0.69352,0.705
0.58375,0.432,0.048,0.32,-0.6935,0.7075
0.5862,0.428,0.064,0.31,-0.69348,0.7085
0.587,0.432,0,0.32,-0.69345,0.7085
0.5911,0.438,0.048,0.29,-0.69343,0.709
0.58765,0.446,0.032,0.3,-0.69341,0.7235
0.5952,0.446,0.064,0.29,-0.69339,0.7175
0.5991,0.454,0.032,0.28,-0.69336,0.71
0.58865,0.462,0.032,0.27,-0.69334,0.7085
0.59235,0.456,0.064,0.28,-0.69332,0.7095
0.5864,0.45,0.016,0.29,-0.6933,0.7145
0.59255,0.458,0.016,0.28,-0.69327,0.712
0.59275,0.462,0.064,0.27,-0.69325,0.7125
0.594,0.46,0.064,0.26,-0.69323,0.7115
0.5913,0.458,0.064,0.3,-0.69321,0.715
0.5907,0.466,0.048,0.37,-0.69318,0.7135
0.5903,0.472,0.048,0.38,-0.69316,0.7135
0.5901,0.476,0.129,0.34,-0.69314,0.714
0.58805,0.484,0.177,0.31,-0.69312,0.718
0.58905,0.48,0.048,0.33,-0.69309,0.712
0.58725,0.476,0.113,0.38,-0.69307,0.7085
0.58865,0.472,0.145,0.38,-0.69305,0.7055
0.58865,0.466,0.113,0.39,-0.69302,0.7075
0.585,0.46,0.129,0.38,-0.693,0.7065
0.58725,0.464,0.097,0.37,-0.69298,0.705
0.58375,0.472,0.113,0.38,-0.69296,0.6965
0.57045,0.474,0.145,0.39,-0.69293,0.6895
0.5676,0.476,0.08,0.35,-0.69291,0.6835
0.5639,0.476,0.064,0.36,-0.69289,0.68
0.5594,0.474,0.097,0.38,-0.69287,0.686
0.5533,0.474,0.097,0.39,-0.69284,0.6805
0.5545,0.472,0.097,0.39,-0.69282,0.672
0.5484,0.474,0.08,0.38,-0.6928,0.666
0.54145,0.472,0.113,0.41,-0.69278,0.6575
0.53835,0.47,0.08,0.41,-0.69275,0.658
0.53365,0.47,0.113,0.38,-0.69273,0.6575
0.5308,0.472,0.097,0.37,-0.69271,0.6445
0.5263,0.474,0.129,0.36,-0.69269,0.635
0.5214,0.472,0.113,0.38,-0.69266,0.6285
0.5128,0.472,0.097,0.38,-0.69264,0.627
0.5085,0.462,0.145,0.38,-0.69262,0.6145
0.50055,0.468,0.129,0.37,-0.6926,0.603
0.4938,0.472,0.097,0.36,-0.69257,0.595
0.485,0.478,0.113,0.34,-0.69255,0.5865
0.47475,0.478,0.129,0.34,-0.69253,0.576
0.46555,0.474,0.113,0.33,-0.6925,0.567
0.458,0.47,0.129,0.32,-0.69248,0.557
0.4535,0.474,0.129,0.33,-0.69246,0.547
0.4435,0.476,0.113,0.33,-0.69244,0.533
0.4339,0.474,0.177,0.31,-0.69241,0.528
0.4265,0.474,0.145,0.33,-0.69239,0.5165
0.42,0.47,0.193,0.3,-0.69237,0.5055
0.4116,0.468,0.113,0.32,-0.69235,0.4955
0.4026,0.47,0.177,0.34,-0.69232,0.479
0.3895,0.466,0.097,0.36,-0.6923,0.471
0.38135,0.472,0.193,0.33,-0.69228,0.457
0.3707,0.462,0.145,0.36,-0.69226,0.4425
0.36005,0.466,0.097,0.35,-0.69223,0.4345
0.3533,0.472,0.129,0.35,-0.69221,0.42
0.34555,0.476,0.161,0.34,-0.69219,0.4045
0.33225,0.468,0.113,0.37,-0.69216,0.3865
0.3155,0.47,0.097,0.35,-0.69214,0.3755
0.3075,0.472,0.145,0.33,-0.69212,0.361
0.2967,0.472,0.08,0.38,-0.6921,0.348
0.28685,0.466,0.161,0.4,-0.69207,0.3275
0.2699,0.466,0.177,0.38,-0.69205,0.3125
0.2607,0.462,0.113,0.42,-0.69203,0.2965
0.2511,0.464,0.177,0.38,-0.69201,0.2805
0.2372,0.472,0.161,0.39,-0.69198,0.2685
0.2288,0.47,0.113,0.43,-0.69196,0.252
0.2159,0.472,0.161,0.41,-0.69194,0.236
0.20445,0.472,0.161,0.41,-0.69191,0.2195
0.193,0.466,0.161,0.43,-0.69189,0.205
0.184,0.462,0.129,0.43,-0.69187,0.1915
0.1736,0.464,0.161,0.45,-0.69185,0.174
0.1607,0.462,0.161,0.44,-0.69182,0.1605
0.1511,0.458,0.129,0.45,-0.6918,0.1465
0.1427,0.458,0.129,0.49,-0.69178,0.1335
0.13125,0.458,0.161,0.49,-0.69176,0.121
0.12165,0.456,0.113,0.5,-0.69173,0.109
0.1139,0.458,0.113,0.49,-0.69171,0.0965
0.13885,0.296,0.145,0.82,-0.68808,0.173
0.147,0.296,0.113,0.82,-0.68806,0.1845
0.1564,0.298,0.113,0.82,-0.68804,0.196
0.1648,0.298,0.145,0.81,-0.68801,0.2105
0.1742,0.302,0.161,0.81,-0.68799,0.2255
0.18645,0.304,0.097,0.81,-0.68797,0.241
0.19525,0.306,0.097,0.8,-0.68794,0.254
0.20325,0.308,0.113,0.8,-0.68792,0.268
0.21245,0.314,0.129,0.79,-0.6879,0.283
0.22165,0.318,0.177,0.78,-0.68787,0.2955
0.23205,0.322,0.161,0.78,-0.68785,0.312
0.24125,0.326,0.145,0.77,-0.68783,0.3295
0.25315,0.328,0.097,0.77,-0.68781,0.345
0.266,0.332,0.145,0.77,-0.68778,0.36
0.2783,0.334,0.113,0.76,-0.68776,0.3725
0.28665,0.334,0.193,0.76,-0.68774,0.388
0.2977,0.334,0.177,0.76,-0.68771,0.4045
0.31325,0.334,0.177,0.76,-0.68769,0.413
0.3196,0.336,0.225,0.76,-0.68767,0.429
0.32675,0.338,0.161,0.76,-0.68764,0.443
0.3394,0.342,0.193,0.76,-0.68762,0.455
0.3519,0.344,0.209,0.76,-0.6876,0.4645
0.36335,0.346,0.274,0.75,-0.68757,0.4855
0.36865,0.352,0.129,0.74,-0.68755,0.4955
0.38605,0.356,0.225,0.73,-0.68753,0.506
0.3932,0.36,0.193,0.71,-0.6875,0.5165
0.39955,0.36,0.209,0.72,-0.68748,0.5275
0.41035,0.364,0.193,0.7,-0.68746,0.539
0.4204,0.366,0.241,0.69,-0.68743,0.548
0.43145,0.37,0.225,0.69,-0.68741,0.5625
0.4386,0.374,0.209,0.68,-0.68739,0.5725
0.4529,0.378,0.241,0.66,-0.68736,0.5855
0.458,0.386,0.225,0.66,-0.68734,0.588
0.4664,0.392,0.274,0.64,-0.68732,0.599
0.47355,0.396,0.241,0.64,-0.68729,0.608
0.48295,0.398,0.257,0.64,-0.68727,0.6065
0.48765,0.406,0.193,0.63,-0.68725,0.615
0.49115,0.416,0.274,0.61,-0.68722,0.6155
0.49765,0.416,0.274,0.6,-0.6872,0.6255
0.50155,0.422,0.274,0.59,-0.68718,0.635
0.5073,0.428,0.241,0.59,-0.68715,0.6425
0.51465,0.434,0.241,0.58,-0.68713,0.644
0.5214,0.442,0.161,0.58,-0.68711,0.6445
0.53,0.448,0.209,0.56,-0.68709,0.653
0.52955,0.448,0.241,0.57,-0.68706,0.658
0.5351,0.452,0.225,0.56,-0.68704,0.6585
0.5412,0.462,0.193,0.56,-0.68702,0.669
0.5441,0.466,0.209,0.56,-0.68699,0.673
0.55125,0.472,0.241,0.55,-0.68697,0.6755
0.5541,0.482,0.257,0.54,-0.68695,0.6735
0.55515,0.484,0.225,0.54,-0.68692,0.6795
0.55965,0.488,0.225,0.54,-0.6869,0.68
0.56455,0.492,0.306,0.52,-0.68688,0.6815
0.56475,0.494,0.225,0.52,-0.68685,0.6805
0.5686,0.502,0.193,0.52,-0.68683,0.675
0.56105,0.502,0.29,0.51,-0.68681,0.6765
0.56925,0.506,0.209,0.51,-0.68678,0.6825
0.5723,0.512,0.177,0.51,-0.68676,0.681
0.57355,0.516,0.241,0.5,-0.68674,0.6815
0.57455,0.514,0.209,0.5,-0.68671,0.6855
0.57045,0.518,0.177,0.5,-0.68669,0.685
0.57475,0.522,0.209,0.49,-0.68667,0.687
0.5764,0.526,0.241,0.49,-0.68664,0.681
0.5766,0.53,0.225,0.48,-0.68662,0.6745
0.5772,0.534,0.177,0.47,-0.6866,0.6665
0.57375,0.536,0.29,0.48,-0.68657,0.676
0.5719,0.538,0.161,0.48,-0.68655,0.676
0.5758,0.544,0.225,0.46,-0.68653,0.6795
0.5764,0.544,0.193,0.46,-0.6865,0.6745
0.57475,0.546,0.274,0.45,-0.68648,0.679
0.5729,0.552,0.225,0.45,-0.68646,0.6735
0.5721,0.556,0.193,0.44,-0.68643,0.6745
0.5713,0.558,0.209,0.43,-0.68641,0.6765
0.5731,0.558,0.145,0.43,-0.68639,0.665
0.56575,0.562,0.241,0.43,-0.68636,0.655
0.56165,0.562,0.129,0.43,-0.68634,0.6615
0.5641,0.568,0.193,0.43,-0.68632,0.645
0.5586,0.568,0.177,0.43,-0.68629,0.641
0.55675,0.568,0.161,0.43,-0.68627,0.6415
0.55245,0.572,0.177,0.43,-0.68625,0.6305
0.5482,0.578,0.129,0.43,-0.68622,0.626
0.5445,0.578,0.241,0.42,-0.6862,0.6225
0.53425,0.576,0.193,0.43,-0.68618,0.6155
0.5347,0.578,0.097,0.42,-0.68615,0.61
0.52835,0.584,0.145,0.42,-0.68613,0.605
0.52775,0.59,0.129,0.42,-0.68611,0.602
0.51525,0.586,0.193,0.41,-0.68608,0.589
0.51055,0.59,0.209,0.41,-0.68606,0.582
0.5079,0.59,0.177,0.41,-0.68603,0.5805
0.4987,0.588,0.193,0.42,-0.68601,0.5745
0.4938,0.592,0.161,0.41,-0.68599,0.563
0.48685,0.592,0.177,0.41,-0.68596,0.556
0.4803,0.594,0.177,0.4,-0.68594,0.549
0.4754,0.598,0.161,0.4,-0.68592,0.5425
0.46535,0.6,0.145,0.39,-0.68589,0.5265
0.45475,0.6,0.129,0.39,-0.68587,0.526
0.4537,0.608,0.177,0.38,-0.68585,0.5235
0.44575,0.612,0.097,0.37,-0.68582,0.5085
0.43735,0.612,0.113,0.37,-0.6858,0.4965
0.4296,0.614,0.097,0.37,-0.68578,0.496
0.42365,0.618,0.113,0.37,-0.68575,0.479
0.40895,0.612,0.113,0.37,-0.68573,0.4665
0.40075,0.612,0.129,0.37,-0.68571,0.4505
0.38665,0.62,0.113,0.36,-0.68568,0.447
0.38295,0.618,0.113,0.38,-0.68566,0.436
0.37275,0.622,0.113,0.37,-0.68564,0.423
0.36315,0.622,0.177,0.37,-0.68561,0.411
0.35535,0.616,0.064,0.37,-0.68559,0.4
0.3431,0.62,0.113,0.38,-0.68557,0.389
0.33535,0.632,0.113,0.34,-0.68554,0.376
0.3247,0.628,0.113,0.34,-0.68552,0.3605
0.31425,0.622,0.129,0.35,-0.6855,0.35
0.30405,0.628,0.129,0.36,-0.68547,0.335
0.29155,0.636,0.097,0.34,-0.68545,0.3215
0.2838,0.636,0.129,0.34,-0.68543,0.3095
0.27235,0.632,0.032,0.35,-0.6854,0.292
0.2619,0.634,0.145,0.35,-0.68538,0.279
0.24945,0.628,0.145,0.36,-0.68536,0.262
0.2378,0.626,0.08,0.36,-0.68533,0.2475
0.22695,0.626,0.097,0.36,-0.68531,0.235
0.21695,0.634,0.145,0.36,-0.68528,0.2195
0.2061,0.628,0.209,0.37,-0.68526,0.2055
0.19835,0.624,0.097,0.37,-0.68524,0.191
0.1873,0.628,0.097,0.37,-0.68521,0.1775
0.1746,0.636,0.161,0.36,-0.68519,0.162
0.1646,0.626,0.161,0.37,-0.68517,0.15
0.1558,0.626,0.097,0.38,-0.68514,0.1375
0.1462,0.63,0.161,0.37,-0.68512,0.124
0.1368,0.632,0.193,0.37,-0.6851,0.113
0.1274,0.628,0.097,0.38,-0.68507,0.1015
0.119,0.628,0.177,0.37,-0.68505,0.09
0.14025,0.412,0.08,0.67,-0.6813,0.158
0.15335,0.412,0.08,0.67,-0.68128,0.1735
0.1607,0.412,0.08,0.67,-0.68126,0.188
0.17075,0.416,0.145,0.67,-0.68123,0.204
0.18175,0.416,0.113,0.67,-0.68121,0.2175
0.19445,0.418,0.161,0.67,-0.68118,0.2325
0.2022,0.42,0.145,0.67,-0.68116,0.2475
0.21225,0.422,0.129,0.67,-0.68114,0.2635
0.2239,0.424,0.113,0.67,-0.68111,0.278
0.2337,0.426,0.097,0.67,-0.68109,0.292
0.2435,0.426,0.08,0.67,-0.68106,0.3085
0.256,0.428,0.177,0.66,-0.68104,0.3235
0.265,0.43,0.08,0.66,-0.68102,0.3385
0.27665,0.432,0.08,0.66,-0.68099,0.353
0.2877,0.434,0.08,0.66,-0.68097,0.368
0.29935,0.438,0.113,0.66,-0.68094,0.387
0.30875,0.44,0.161,0.65,-0.68092,0.3945
0.321,0.442,0.129,0.65,-0.6809,0.412
0.32795,0.442,0.145,0.65,-0.68087,0.42
0.3386,0.446,0.113,0.65,-0.68085,0.4325
0.34945,0.448,0.161,0.64,-0.68082,0.4465
0.358,0.448,0.193,0.63,-0.6808,0.457
0.36885,0.452,0.129,0.63,-0.68078,0.469
0.3793,0.454,0.193,0.62,-0.68075,0.4805
0.3895,0.456,0.161,0.62,-0.68073,0.4975
0.3983,0.458,0.193,0.61,-0.6807,0.5015
0.40955,0.462,0.145,0.62,-0.68068,0.5115
0.4173,0.466,0.129,0.61,-0.68066,0.5235
0.4249,0.468,0.08,0.61,-0.68063,0.536
0.4345,0.472,0.08,0.6,-0.68061,0.5445
0.4439,0.472,0.193,0.6,-0.68058,0.555
0.45455,0.474,0.145,0.6,-0.68056,0.5635
0.46105,0.478,0.161,0.6,-0.68054,0.5705
0.4705,0.478,0.177,0.6,-0.68051,0.5775
0.4756,0.484,0.209,0.59,-0.68049,0.584
0.48255,0.484,0.129,0.59,-0.68046,0.5935
0.4903,0.488,0.113,0.59,-0.68044,0.5955
0.49585,0.494,0.193,0.58,-0.68042,0.599
0.50525,0.494,0.177,0.57,-0.68039,0.605
0.50665,0.496,0.161,0.57,-0.68037,0.608
0.5136,0.504,0.209,0.56,-0.68034,0.6165
0.51875,0.504,0.161,0.56,-0.68032,0.6235
0.52405,0.512,0.145,0.56,-0.6803,0.63
0.52935,0.512,0.225,0.55,-0.68027,0.6425
0.53855,0.516,0.193,0.56,-0.68025,0.638
0.5408,0.524,0.177,0.54,-0.68022,0.644
0.5494,0.532,0.177,0.54,-0.6802,0.6545
0.549,0.534,0.209,0.53,-0.68018,0.653
0.55675,0.536,0.177,0.53,-0.68015,0.6525
0.55535,0.538,0.177,0.52,-0.68013,0.6555
0.56615,0.54,0.209,0.51,-0.6801,0.662
0.56555,0.542,0.209,0.51,-0.68008,0.667
0.568,0.544,0.225,0.5,-0.68006,0.6675
0.57455,0.546,0.193,0.51,-0.68003,0.661
0.576,0.552,0.193,0.5,-0.68001,0.6635
0.5778,0.556,0.161,0.5,-0.67998,0.6635
0.5805,0.556,0.177,0.5,-0.67996,0.6705
0.5858,0.564,0.145,0.49,-0.67994,0.6735
0.58745,0.568,0.145,0.49,-0.67991,0.678
0.5905,0.574,0.177,0.48,-0.67989,0.6835
0.59235,0.57,0.129,0.49,-0.67986,0.6825
0.595,0.576,0.161,0.48,-0.67984,0.6855
0.59195,0.578,0.145,0.48,-0.67982,0.6875
0.59745,0.582,0.145,0.46,-0.67979,0.6815
0.59765,0.584,0.193,0.46,-0.67977,0.68
0.594,0.582,0.193,0.47,-0.67974,0.678
0.5913,0.582,0.193,0.45,-0.67972,0.686
0.59355,0.588,0.177,0.45,-0.6797,0.6895
0.59625,0.586,0.145,0.45,-0.67967,0.6935
0.59705,0.586,0.177,0.45,-0.67965,0.701
0.5907,0.592,0.129,0.44,-0.67962,0.697
0.594,0.6,0.177,0.43,-0.6796,0.694
0.59825,0.604,0.225,0.42,-0.67957,0.683
0.58805,0.598,0.177,0.42,-0.67955,0.6815
0.5848,0.602,0.161,0.43,-0.67953,0.6845
0.58435,0.604,0.097,0.43,-0.6795,0.682
0.5809,0.614,0.145,0.4,-0.67948,0.672
0.5813,0.614,0.129,0.4,-0.67945,0.6665
0.57415,0.622,0.161,0.4,-0.67943,0.664
0.56965,0.622,0.161,0.38,-0.67941,0.6525
0.568,0.622,0.161,0.37,-0.67938,0.6475
0.5639,0.624,0.209,0.37,-0.67936,0.65
0.55985,0.62,0.129,0.36,-0.67933,0.647
0.55615,0.624,0.129,0.37,-0.67931,0.6425
0.5535,0.632,0.193,0.35,-0.67929,0.6425
0.54655,0.632,0.129,0.34,-0.67926,0.6325
0.53875,0.632,0.145,0.34,-0.67924,0.6315
0.5349,0.638,0.113,0.35,-0.67921,0.6215
0.5306,0.634,0.08,0.43,-0.67919,0.6135
0.5267,0.618,0.145,0.46,-0.67916,0.6065
0.5163,0.598,0.193,0.47,-0.67914,0.596
0.5087,0.584,0.193,0.49,-0.67912,0.59
0.5046,0.572,0.193,0.52,-0.67909,0.5835
0.49645,0.568,0.145,0.54,-0.67907,0.5725
0.4889,0.57,0.064,0.54,-0.67904,0.565
0.4856,0.566,0.129,0.55,-0.67902,0.5555
0.477,0.564,0.177,0.55,-0.679,0.5455
0.467,0.564,0.161,0.56,-0.67897,0.539
0.4619,0.566,0.113,0.56,-0.67895,0.5255
0.45455,0.574,0.097,0.55,-0.67892,0.5145
0.4451,0.572,0.129,0.55,-0.6789,0.511
0.4404,0.576,0.08,0.55,-0.67887,0.4925
0.42445,0.578,0.113,0.53,-0.67885,0.4805
0.41365,0.578,0.097,0.53,-0.67883,0.474
0.4075,0.576,0.177,0.54,-0.6788,0.458
0.39685,0.574,0.08,0.54,-0.67878,0.446
0.38645,0.576,0.145,0.54,-0.67875,0.4335
0.37785,0.572,0.129,0.55,-0.67873,0.4195
0.3656,0.572,0.161,0.55,-0.67871,0.4045
0.35375,0.57,0.097,0.55,-0.67868,0.3885
0.34165,0.572,0.129,0.55,-0.67866,0.383
0.33555,0.572,0.145,0.55,-0.67863,0.369
0.3257,0.574,0.129,0.55,-0.67861,0.3565
0.31305,0.58,0.177,0.54,-0.67858,0.3355
0.30075,0.58,0.113,0.54,-0.67856,0.324
0.28955,0.578,0.145,0.54,-0.67854,0.307
0.27605,0.578,0.113,0.54,-0.67851,0.295
0.26845,0.582,0.129,0.54,-0.67849,0.2805
0.2562,0.582,0.113,0.54,-0.67846,0.266
0.2474,0.588,0.097,0.54,-0.67844,0.253
0.2339,0.592,0.08,0.54,-0.67841,0.2405
0.22755,0.594,0.064,0.54,-0.67839,0.222
0.2141,0.598,0.097,0.53,-0.67837,0.206
0.20385,0.594,0.113,0.54,-0.67834,0.19
0.1914,0.586,0.08,0.55,-0.67832,0.176
0.18115,0.592,0.145,0.53,-0.67829,0.157
0.16645,0.594,0.064,0.54,-0.67827,0.143
0.1566,0.602,0.161,0.53,-0.67825,0.1275
0.1454,0.618,0.113,0.51,-0.67822,0.113
0.13475,0.624,0.145,0.41,-0.6782,0.101
0.12575,0.644,0.161,0.38,-0.67817,0.089
0.1272,0.474,0.097,0.7,-0.67431,0.1535
0.1466,0.476,0.08,0.69,-0.67428,0.1645
0.1601,0.476,0.048,0.69,-0.67426,0.1745
0.16705,0.478,0.129,0.69,-0.67423,0.188
0.17705,0.482,0.048,0.68,-0.67421,0.202
0.1871,0.482,0.113,0.68,-0.67418,0.2155
0.19545,0.484,0.08,0.67,-0.67416,0.225
0.20465,0.486,0.064,0.66,-0.67414,0.245
0.2143,0.49,0.064,0.66,-0.67411,0.2575
0.22735,0.492,0.064,0.66,-0.67409,0.2725
0.23595,0.492,0.064,0.66,-0.67406,0.291
0.2468,0.492,0.064,0.66,-0.67404,0.298
0.2562,0.494,0.048,0.66,-0.67401,0.313
0.2664,0.496,0.064,0.66,-0.67399,0.327
0.27705,0.498,0.048,0.66,-0.67396,0.3405
0.2875,0.502,0.048,0.66,-0.67394,0.3555
0.29875,0.504,0.032,0.65,-0.67391,0.3755
0.30895,0.508,0.032,0.65,-0.67389,0.382
0.3247,0.512,0.032,0.65,-0.67386,0.397
0.3302,0.514,0.048,0.64,-0.67384,0.4055
0.338,0.516,0.064,0.64,-0.67381,0.416
0.34945,0.518,0.048,0.64,-0.67379,0.4275
0.357,0.522,0.064,0.64,-0.67376,0.4415
0.36765,0.524,0.048,0.64,-0.67374,0.448
0.37685,0.528,0.048,0.64,-0.67372,0.4545
0.3797,0.534,0.048,0.64,-0.67369,0.467
0.39195,0.538,0.048,0.64,-0.67367,0.4755
0.40035,0.544,0.032,0.63,-0.67364,0.4825
0.40955,0.554,0.064,0.63,-0.67362,0.488
0.41445,0.562,0.048,0.62,-0.67359,0.4995
0.4247,0.572,0.129,0.62,-0.67357,0.515
0.43325,0.584,0.113,0.6,-0.67354,0.516
0.44225,0.592,0.161,0.59,-0.67352,0.527
0.4488,0.594,0.08,0.59,-0.67349,0.5355
0.46005,0.598,0.113,0.59,-0.67347,0.5535
0.4668,0.608,0.113,0.57,-0.67344,0.5675
0.477,0.612,0.145,0.56,-0.67342,0.578
0.4846,0.612,0.08,0.57,-0.67339,0.5775
0.49115,0.616,0.097,0.56,-0.67337,0.582
0.49745,0.622,0.113,0.56,-0.67334,0.5995
0.50565,0.624,0.113,0.55,-0.67332,0.6035
0.5116,0.624,0.145,0.55,-0.67329,0.609
0.51855,0.622,0.129,0.56,-0.67327,0.617
0.52365,0.622,0.145,0.56,-0.67325,0.6235
0.52835,0.624,0.129,0.56,-0.67322,0.629
0.53405,0.624,0.161,0.54,-0.6732,0.6305
0.5396,0.622,0.08,0.56,-0.67317,0.6365
0.5439,0.628,0.097,0.56,-0.67315,0.6425
0.5492,0.638,0.161,0.54,-0.67312,0.647
0.5539,0.644,0.145,0.53,-0.6731,0.6515
0.56045,0.638,0.08,0.53,-0.67307,0.6605
