G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,datenum,power_norm
0.3739500000,0.2340000000,0.0000000000,0.5900000000,0.5507056699,737644.4583333334,0.3990000000
0.3795000000,0.2360000000,0.0000000000,0.5700000000,0.5506734332,737644.4618055555,0.3995000000
0.3848000000,0.2420000000,0.0000000000,0.5600000000,0.5506411946,737644.4652777778,0.3935000000
0.3911500000,0.2480000000,0.0000000000,0.5400000000,0.5506089543,737644.4687500000,0.3970000000
0.4063000000,0.2540000000,0.0000000000,0.5200000000,0.5505767123,737644.4722222223,0.4010000000
0.4103500000,0.2540000000,0.0000000000,0.4700000000,0.5505444684,737644.4756944445,0.4065000000
0.4193500000,0.2580000000,0.0000000000,0.4100000000,0.5505122228,737644.4791666666,0.4070000000
0.4242500000,0.2620000000,0.0000000000,0.4000000000,0.5504799754,737644.4826388889,0.4145000000
0.4259000000,0.2700000000,0.0000000000,0.3900000000,0.5504477262,737644.4861111111,0.4235000000
0.4312000000,0.2760000000,0.0000000000,0.3600000000,0.5504154753,737644.4895833334,0.4400000000
0.4377500000,0.2780000000,0.0000000000,0.3700000000,0.5503832226,737644.4930555555,0.4520000000
0.4496000000,0.2760000000,0.0000000000,0.3500000000,0.5503509681,737644.4965277778,0.4575000000
0.4473500000,0.2820000000,0.0000000000,0.3300000000,0.5503187118,737644.5000000000,0.4670000000
0.4529000000,0.2900000000,0.0000000000,0.3400000000,0.5502864538,737644.5034722223,0.4780000000
0.4568000000,0.2960000000,0.0000000000,0.3200000000,0.5502541940,737644.5069444445,0.4930000000
0.4598500000,0.2960000000,0.0000000000,0.3200000000,0.5502219324,737644.5104166666,0.5060000000
0.4664000000,0.2960000000,0.0000000000,0.3200000000,0.5501896690,737644.5138888889,0.5175000000
0.4692500000,0.2980000000,0.0000000000,0.3200000000,0.5501574039,737644.5173611111,0.5240000000
0.4756000000,0.3000000000,0.0000000000,0.3100000000,0.5501251370,737644.5208333334,0.5335000000
0.4764000000,0.2940000000,0.0000000000,0.3200000000,0.5500928684,737644.5243055555,0.5350000000
0.4782500000,0.2940000000,0.0000000000,0.3100000000,0.5500605979,737644.5277777778,0.5350000000
0.4790500000,0.2900000000,0.0000000000,0.3100000000,0.5500283257,737644.5312500000,0.5375000000
0.4821500000,0.2920000000,0.0000000000,0.3100000000,0.5499960518,737644.5347222223,0.5275000000
0.4797000000,0.2960000000,0.0000000000,0.3000000000,0.5499637760,737644.5381944445,0.5220000000
0.4819500000,0.2960000000,0.0000000000,0.3000000000,0.5499314985,737644.5416666666,0.5125000000
0.4829500000,0.3020000000,0.0000000000,0.3000000000,0.5498992192,737644.5451388889,0.5040000000
0.4815000000,0.3040000000,0.0000000000,0.3000000000,0.5498669382,737644.5486111111,0.4960000000
0.4819500000,0.3060000000,0.0000000000,0.3000000000,0.5498346553,737644.5520833334,0.4915000000
0.4825500000,0.3060000000,0.0000000000,0.3100000000,0.5498023707,737644.5555555555,0.4880000000
0.4860000000,0.3060000000,0.0000000000,0.3100000000,0.5497700844,737644.5590277778,0.4860000000
0.4874500000,0.3100000000,0.0000000000,0.3000000000,0.5497377962,737644.5625000000,0.4830000000
0.4842000000,0.3100000000,0.0000000000,0.3000000000,0.5497055063,737644.5659722223,0.4810000000
0.4889000000,0.3060000000,0.0000000000,0.2900000000,0.5496732146,737644.5694444445,0.4745000000
0.4817000000,0.3080000000,0.0000000000,0.3000000000,0.5496409212,737644.5729166666,0.4755000000
0.4817000000,0.3040000000,0.0000000000,0.2900000000,0.5496086260,737644.5763888889,0.4705000000
0.4803000000,0.2980000000,0.0000000000,0.2900000000,0.5495763290,737644.5798611111,0.4595000000
0.4750000000,0.2980000000,0.0160000000,0.3000000000,0.5495440302,737644.5833333334,0.4580000000
0.4756000000,0.2960000000,0.0000000000,0.3000000000,0.5495117297,737644.5868055555,0.4590000000
0.4702500000,0.3020000000,0.0000000000,0.2900000000,0.5494794274,737644.5902777778,0.4530000000
0.4715000000,0.3060000000,0.0160000000,0.2800000000,0.5494471233,737644.5937500000,0.4545000000
0.4696500000,0.3080000000,0.0000000000,0.2800000000,0.5494148175,737644.5972222223,0.4555000000
0.4709000000,0.3040000000,0.0000000000,0.2900000000,0.5493825099,737644.6006944445,0.4520000000
0.4621000000,0.3020000000,0.0000000000,0.2900000000,0.5493502005,737644.6041666666,0.5425000000
0.4568000000,0.2980000000,0.0320000000,0.2800000000,0.5493178894,737644.6076388889,0.5425000000
0.4653500000,0.2980000000,0.0480000000,0.2800000000,0.5492855765,737644.6111111111,0.5325000000
0.4537000000,0.2940000000,0.0160000000,0.2800000000,0.5492532618,737644.6145833334,0.5255000000
0.4463500000,0.3020000000,0.0000000000,0.2800000000,0.5492209454,737644.6180555555,0.5220000000
0.4426500000,0.3040000000,0.0000000000,0.2800000000,0.5491886271,737644.6215277778,0.5130000000
0.4404000000,0.2960000000,0.0000000000,0.2800000000,0.5491563072,737644.6250000000,0.5135000000
0.4361500000,0.2880000000,0.0160000000,0.3000000000,0.5491239854,737644.6284722223,0.5050000000
0.4298000000,0.2940000000,0.0000000000,0.3100000000,0.5490916619,737644.6319444445,0.4930000000
0.4177500000,0.2940000000,0.0000000000,0.3000000000,0.5490593366,737644.6354166666,0.4900000000
0.4189500000,0.2880000000,0.0000000000,0.3000000000,0.5490270096,737644.6388888889,0.4805000000
0.4091500000,0.2880000000,0.0000000000,0.3000000000,0.5489946807,737644.6423611111,0.4685000000
0.4003500000,0.2880000000,0.0320000000,0.3000000000,0.5489623502,737644.6458333334,0.4740000000
0.3909500000,0.2860000000,0.0000000000,0.3300000000,0.5489300178,737644.6493055555,0.4730000000
0.3856000000,0.2820000000,0.0000000000,0.4400000000,0.5488976837,737644.6527777778,0.4610000000
0.3717000000,0.2800000000,0.0000000000,0.4100000000,0.5488653478,737644.6562500000,0.4460000000
0.3652000000,0.2740000000,0.0000000000,0.4300000000,0.5488330101,737644.6597222223,0.4295000000
0.3582500000,0.2660000000,0.0000000000,0.5600000000,0.5488006707,737644.6631944445,0.4055000000
0.3435000000,0.2640000000,0.0000000000,0.6000000000,0.5487683295,737644.6666666666,0.3845000000
0.3359500000,0.2560000000,0.0160000000,0.6300000000,0.5487359866,737644.6701388889,0.3560000000
0.3226500000,0.2500000000,0.0160000000,0.6400000000,0.5487036419,737644.6736111111,0.3340000000
0.3130500000,0.2460000000,0.0000000000,0.6500000000,0.5486712954,737644.6770833334,0.3110000000
0.3034500000,0.2460000000,0.0000000000,0.6400000000,0.5486389471,737644.6805555555,0.2920000000
0.2924000000,0.2420000000,0.0160000000,0.6500000000,0.5486065971,737644.6840277778,0.2790000000
0.2801000000,0.2420000000,0.0000000000,0.6500000000,0.5485742453,737644.6875000000,0.2665000000
0.2727500000,0.2420000000,0.0000000000,0.6500000000,0.5485418918,737644.6909722223,0.2520000000
0.2609000000,0.2420000000,0.0000000000,0.6300000000,0.5485095365,737644.6944444445,0.2365000000
0.2515000000,0.2460000000,0.0000000000,0.6000000000,0.5484771794,737644.6979166666,0.2740000000
0.2392500000,0.2420000000,0.0160000000,0.5800000000,0.5484448205,737644.7013888889,0.2655000000
0.2278000000,0.2380000000,0.0000000000,0.5800000000,0.5484124599,737644.7048611111,0.2520000000
0.2169500000,0.2400000000,0.0000000000,0.5700000000,0.5483800976,737644.7083333334,0.2340000000
0.2026500000,0.2400000000,0.0000000000,0.5600000000,0.5483477334,737644.7118055555,0.2180000000
0.1901500000,0.2380000000,0.0000000000,0.5600000000,0.5483153675,737644.7152777778,0.1980000000
0.1752500000,0.2400000000,0.0000000000,0.5700000000,0.5482829999,737644.7187500000,0.1735000000
0.1562000000,0.2380000000,0.0000000000,0.5900000000,0.5482506304,737644.7222222223,0.1480000000
0.1449500000,0.2400000000,0.0000000000,0.5700000000,0.5482182592,737644.7256944445,0.1310000000
0.1323000000,0.2380000000,0.0000000000,0.5600000000,0.5481858863,737644.7291666666,0.1155000000
0.1177500000,0.2380000000,0.0000000000,0.5400000000,0.5481535115,737644.7326388889,0.1000000000
0.1077500000,0.2360000000,0.0000000000,0.5300000000,0.5481211350,737644.7361111111,0.0790000000
0.0887500000,0.2320000000,0.0000000000,0.5500000000,0.5480887568,737644.7395833334,0.0595000000
0.0715500000,0.2280000000,0.0000000000,0.5500000000,0.5480563768,737644.7430555555,0.0340000000
0.0196500000,0.0720000000,0.0160000000,0.9400000000,0.5424935567,737645.3368055555,0.0025000000
0.0180000000,0.0720000000,0.0160000000,0.9400000000,0.5424608751,737645.3402777778,0.0205000000
0.0200500000,0.0680000000,0.0160000000,0.9400000000,0.5424281917,737645.3437500000,0.0270000000
0.0280000000,0.0680000000,0.0000000000,0.9400000000,0.5423955066,737645.3472222223,0.0345000000
0.0329000000,0.0680000000,0.0000000000,0.9400000000,0.5423628198,737645.3506944445,0.0355000000
0.0370000000,0.0720000000,0.0000000000,0.9400000000,0.5423301312,737645.3541666666,0.0490000000
0.0386500000,0.0740000000,0.0000000000,0.9500000000,0.5422974409,737645.3576388889,0.0580000000
0.0443500000,0.0740000000,0.0000000000,0.9400000000,0.5422647488,737645.3611111111,0.0600000000
0.0490500000,0.0740000000,0.0000000000,0.9500000000,0.5422320550,737645.3645833334,0.0795000000
0.0497000000,0.0760000000,0.0000000000,0.9400000000,0.5421993595,737645.3680555555,0.0855000000
0.0654500000,0.0740000000,0.0000000000,0.9400000000,0.5421666622,737645.3715277778,0.0830000000
0.0646000000,0.0760000000,0.0000000000,0.9500000000,0.5421339632,737645.3750000000,0.1080000000
0.0670500000,0.0780000000,0.0000000000,0.9500000000,0.5421012624,737645.3784722223,0.1065000000
0.0814000000,0.0840000000,0.0000000000,0.9500000000,0.5420685599,737645.3819444445,0.1075000000
0.0771000000,0.0880000000,0.0000000000,0.9500000000,0.5420358556,737645.3854166666,0.1400000000
0.0961000000,0.0900000000,0.0000000000,0.9500000000,0.5420031496,737645.3888888889,0.1870000000
0.1016000000,0.0920000000,0.0000000000,0.9500000000,0.5419704419,737645.3923611111,0.2610000000
0.2102000000,0.0960000000,0.0000000000,0.9500000000,0.5419377324,737645.3958333334,0.2050000000
0.1513000000,0.1020000000,0.0000000000,0.9500000000,0.5419050212,737645.3993055555,0.2355000000
0.1396500000,0.1080000000,0.0000000000,0.9600000000,0.5418723082,737645.4027777778,0.3785000000
0.1703000000,0.1120000000,0.0000000000,0.9500000000,0.5418395935,737645.4062500000,0.3995000000
0.2946500000,0.1180000000,0.0000000000,0.9600000000,0.5418068771,737645.4097222223,0.3685000000
0.2729500000,0.1200000000,0.0000000000,0.9500000000,0.5417741589,737645.4131944445,0.3565000000
0.2603000000,0.1200000000,0.0000000000,0.9500000000,0.5417414390,737645.4166666666,0.3710000000
0.2805500000,0.1240000000,0.0000000000,0.9500000000,0.5417087173,737645.4201388889,0.3755000000
0.3005500000,0.1260000000,0.0000000000,0.9500000000,0.5416759939,737645.4236111111,0.3835000000
0.3163000000,0.1260000000,0.0000000000,0.9500000000,0.5416432687,737645.4270833334,0.3830000000
0.3059000000,0.1300000000,0.0000000000,0.9500000000,0.5416105419,737645.4305555555,0.3865000000
0.3144500000,0.1320000000,0.0160000000,0.9500000000,0.5415778132,737645.4340277778,0.3915000000
0.3230500000,0.1320000000,0.0000000000,0.9500000000,0.5415450829,737645.4375000000,0.4030000000
0.3316500000,0.1360000000,0.1130000000,0.9500000000,0.5415123508,737645.4409722223,0.4175000000
0.3404500000,0.1360000000,0.0320000000,0.9400000000,0.5414796169,737645.4444444445,0.4185000000
0.3488000000,0.1380000000,0.0160000000,0.9400000000,0.5414468813,737645.4479166666,0.4200000000
0.3572000000,0.1360000000,0.0480000000,0.9400000000,0.5414141440,737645.4513888889,0.4320000000
0.3613000000,0.1380000000,0.0480000000,0.9300000000,0.5413814049,737645.4548611111,0.5070000000
0.3791000000,0.1440000000,0.0000000000,0.9400000000,0.5413486641,737645.4583333334,0.4825000000
0.3825500000,0.1500000000,0.0000000000,0.9300000000,0.5413159216,737645.4618055555,0.4995000000
0.3903500000,0.1460000000,0.0160000000,0.9200000000,0.5412831773,737645.4652777778,0.5030000000
0.3930000000,0.1480000000,0.0000000000,0.9200000000,0.5412504313,737645.4687500000,0.5055000000
0.3977000000,0.1540000000,0.0160000000,0.9200000000,0.5412176835,737645.4722222223,0.5155000000
0.4048500000,0.1560000000,0.0000000000,0.9100000000,0.5411849340,737645.4756944445,0.5250000000
0.4163000000,0.1640000000,0.0000000000,0.9100000000,0.5411521828,737645.4791666666,0.5310000000
0.4206000000,0.1680000000,0.0320000000,0.9100000000,0.5411194298,737645.4826388889,0.5360000000
0.4273500000,0.1800000000,0.0320000000,0.9000000000,0.5410866751,737645.4861111111,0.5405000000
0.4316500000,0.1880000000,0.0320000000,0.8900000000,0.5410539187,737645.4895833334,0.5440000000
0.4422500000,0.1960000000,0.0000000000,0.8600000000,0.5410211605,737645.4930555555,0.5470000000
0.4412500000,0.2020000000,0.0000000000,0.8400000000,0.5409884006,737645.4965277778,0.5755000000
0.4488000000,0.2060000000,0.0000000000,0.8300000000,0.5409556389,737645.5000000000,0.6220000000
0.4903000000,0.2140000000,0.0000000000,0.8000000000,0.5409228755,737645.5034722223,0.6460000000
0.5228000000,0.2160000000,0.0480000000,0.7900000000,0.5408901104,737645.5069444445,0.6710000000
0.5432500000,0.2160000000,0.0000000000,0.7900000000,0.5408573435,737645.5104166666,0.7240000000
0.6001000000,0.2240000000,0.0000000000,0.7900000000,0.5408245749,737645.5138888889,0.6565000000
0.5048500000,0.2260000000,0.0160000000,0.7500000000,0.5407918045,737645.5173611111,0.6770000000
0.5453000000,0.2240000000,0.0000000000,0.7400000000,0.5407590325,737645.5208333334,0.4355000000
0.2999500000,0.2260000000,0.0160000000,0.7500000000,0.5407262586,737645.5243055555,0.3770000000
0.3061000000,0.2260000000,0.0320000000,0.7400000000,0.5406934831,737645.5277777778,0.8000000000
0.2353500000,0.2160000000,0.1130000000,0.7600000000,0.5406607058,737645.5312500000,0.8295000000
0.6733000000,0.2060000000,0.0000000000,0.8000000000,0.5406279268,737645.5347222223,0.1470000000
0.1314500000,0.2040000000,0.0160000000,0.8000000000,0.5405951460,737645.5381944445,0.0940000000
0.0636000000,0.2040000000,0.0320000000,0.7600000000,0.5405623635,737645.5416666666,0.1255000000
0.0895500000,0.2080000000,0.0640000000,0.7300000000,0.5405295792,737645.5451388889,0.1580000000
0.1106000000,0.2140000000,0.0000000000,0.7200000000,0.5404967933,737645.5486111111,0.2055000000
0.1329000000,0.2180000000,0.0480000000,0.7200000000,0.5404640056,737645.5520833334,0.2640000000
0.1685000000,0.2180000000,0.0640000000,0.7200000000,0.5404312161,737645.5555555555,0.3185000000
0.2192000000,0.2180000000,0.0160000000,0.7100000000,0.5403984249,737645.5590277778,0.3080000000
0.2345000000,0.2180000000,0.0160000000,0.7200000000,0.5403656320,737645.5625000000,0.5005000000
0.2627500000,0.2220000000,0.0000000000,0.7200000000,0.5403328374,737645.5659722223,0.3470000000
0.2713500000,0.2280000000,0.0000000000,0.7100000000,0.5403000410,737645.5694444445,0.5715000000
0.2329000000,0.2260000000,0.0480000000,0.6900000000,0.5402672429,737645.5729166666,0.8280000000
0.6696500000,0.2220000000,0.0000000000,0.7000000000,0.5402344430,737645.5763888889,0.6460000000
0.3664000000,0.2220000000,0.0000000000,0.7000000000,0.5402016414,737645.5798611111,0.3345000000
0.2738000000,0.2240000000,0.0320000000,0.6900000000,0.5401688381,737645.5833333334,0.3995000000
0.2439500000,0.2180000000,0.0800000000,0.6800000000,0.5401360330,737645.5868055555,0.2805000000
0.2235000000,0.2160000000,0.0000000000,0.6800000000,0.5401032262,737645.5902777778,0.2535000000
0.2051000000,0.2220000000,0.0480000000,0.7000000000,0.5400704177,737645.5937500000,0.4165000000
0.3253000000,0.2220000000,0.0000000000,0.7200000000,0.5400376074,737645.5972222223,0.4345000000
0.2141000000,0.2160000000,0.0480000000,0.7300000000,0.5400047954,737645.6006944445,0.7465000000
0.5576000000,0.2080000000,0.0000000000,0.7400000000,0.5399719817,737645.6041666666,0.2415000000
0.2044500000,0.2120000000,0.0000000000,0.7600000000,0.5399391662,737645.6076388889,0.1665000000
0.1151000000,0.2160000000,0.0000000000,0.7600000000,0.5399063490,737645.6111111111,0.2805000000
0.1454000000,0.2140000000,0.0000000000,0.7600000000,0.5398735301,737645.6145833334,0.6055000000
0.2278000000,0.2100000000,0.0320000000,0.7600000000,0.5398407094,737645.6180555555,0.1665000000
0.1382000000,0.2060000000,0.0320000000,0.7600000000,0.5398078870,737645.6215277778,0.1395000000
0.1098000000,0.2060000000,0.0000000000,0.7700000000,0.5397750629,737645.6250000000,0.1925000000
0.1278000000,0.2080000000,0.0160000000,0.7600000000,0.5397422370,737645.6284722223,0.2350000000
0.1568500000,0.2080000000,0.0000000000,0.7600000000,0.5397094094,737645.6319444445,0.6540000000
0.2300500000,0.2120000000,0.0000000000,0.7700000000,0.5396765801,737645.6354166666,0.3745000000
0.3140500000,0.2160000000,0.0000000000,0.7500000000,0.5396437490,737645.6388888889,0.6075000000
0.1312500000,0.2180000000,0.0320000000,0.7200000000,0.5396109162,737645.6423611111,0.6060000000
0.4774500000,0.2140000000,0.0000000000,0.7300000000,0.5395780817,737645.6458333334,0.6230000000
0.4698500000,0.2160000000,0.0160000000,0.7400000000,0.5395452454,737645.6493055555,0.5920000000
0.4790500000,0.2080000000,0.0160000000,0.7300000000,0.5395124074,737645.6527777778,0.5915000000
0.1482500000,0.2020000000,0.0640000000,0.7300000000,0.5394795677,737645.6562500000,0.5595000000
0.4359000000,0.2040000000,0.0480000000,0.7300000000,0.5394467263,737645.6597222223,0.0915000000
0.0889500000,0.2040000000,0.0800000000,0.7300000000,0.5394138831,737645.6631944445,0.3730000000
0.0873000000,0.2060000000,0.0320000000,0.7200000000,0.5393810381,737645.6666666666,0.4625000000
0.3028000000,0.2080000000,0.0320000000,0.7200000000,0.5393481915,737645.6701388889,0.4950000000
0.2629500000,0.2100000000,0.0000000000,0.7100000000,0.5393153431,737645.6736111111,0.4575000000
0.3369500000,0.2100000000,0.0640000000,0.6900000000,0.5392824930,737645.6770833334,0.4600000000
0.3760000000,0.2060000000,0.0320000000,0.7000000000,0.5392496411,737645.6805555555,0.4075000000
0.3351000000,0.2020000000,0.0000000000,0.6900000000,0.5392167876,737645.6840277778,0.3695000000
0.3028000000,0.2020000000,0.0480000000,0.6800000000,0.5391839322,737645.6875000000,0.1535000000
0.1423000000,0.1980000000,0.0320000000,0.6800000000,0.5391510752,737645.6909722223,0.1415000000
0.1059000000,0.1980000000,0.0160000000,0.6800000000,0.5391182164,737645.6944444445,0.1885000000
0.1135000000,0.1980000000,0.0000000000,0.6800000000,0.5390853559,737645.6979166666,0.1470000000
0.1038500000,0.1980000000,0.0000000000,0.6900000000,0.5390524937,737645.7013888889,0.3115000000
0.2049000000,0.1980000000,0.0160000000,0.6700000000,0.5390196297,737645.7048611111,0.2395000000
0.1777000000,0.1980000000,0.0000000000,0.6800000000,0.5389867640,737645.7083333334,0.2360000000
0.1963000000,0.1960000000,0.0000000000,0.6800000000,0.5389538966,737645.7118055555,0.1855000000
0.1576500000,0.1960000000,0.0000000000,0.6800000000,0.5389210274,737645.7152777778,0.1980000000
0.1419000000,0.1960000000,0.0160000000,0.6700000000,0.5388881566,737645.7187500000,0.1735000000
0.1476500000,0.1960000000,0.0000000000,0.6700000000,0.5388552839,737645.7222222223,0.1645000000
0.1541500000,0.1940000000,0.0000000000,0.6600000000,0.5388224096,737645.7256944445,0.1385000000
0.1376000000,0.1940000000,0.0000000000,0.6700000000,0.5387895335,737645.7291666666,0.1140000000
0.0112500000,0.0180000000,0.0000000000,0.8400000000,0.5330030586,737646.3368055555,0.0025000000
0.0108500000,0.0180000000,0.0000000000,0.8300000000,0.5329698797,737646.3402777778,0.0025000000
0.0157500000,0.0180000000,0.0000000000,0.8400000000,0.5329366990,737646.3437500000,0.0025000000
0.0143000000,0.0220000000,0.0000000000,0.8400000000,0.5329035167,737646.3472222223,0.0155000000
0.0176000000,0.0220000000,0.0000000000,0.8400000000,0.5328703326,737646.3506944445,0.0230000000
0.0198500000,0.0240000000,0.0000000000,0.8400000000,0.5328371468,737646.3541666666,0.0305000000
0.0247500000,0.0260000000,0.0000000000,0.8400000000,0.5328039593,737646.3576388889,0.0320000000
0.0259500000,0.0280000000,0.0000000000,0.8400000000,0.5327707701,737646.3611111111,0.0500000000
0.0343500000,0.0320000000,0.0000000000,0.8400000000,0.5327375792,737646.3645833334,0.0560000000
0.0443500000,0.0340000000,0.0000000000,0.8400000000,0.5327043866,737646.3680555555,0.0550000000
0.0435500000,0.0360000000,0.0000000000,0.8400000000,0.5326711923,737646.3715277778,0.0475000000
0.0374000000,0.0420000000,0.0000000000,0.8400000000,0.5326379963,737646.3750000000,0.0875000000
0.0425500000,0.0480000000,0.0000000000,0.8400000000,0.5326047986,737646.3784722223,0.1140000000
0.0852500000,0.0540000000,0.0000000000,0.8300000000,0.5325715991,737646.3819444445,0.1440000000
0.0691000000,0.0620000000,0.0000000000,0.8300000000,0.5325383980,737646.3854166666,0.1450000000
0.0910000000,0.0700000000,0.0000000000,0.8300000000,0.5325051951,737646.3888888889,0.1640000000
0.1116500000,0.0820000000,0.0000000000,0.8200000000,0.5324719906,737646.3923611111,0.2190000000
0.1292000000,0.0940000000,0.0000000000,0.8000000000,0.5324387843,737646.3958333334,0.2735000000
0.1644000000,0.1040000000,0.0000000000,0.7900000000,0.5324055764,737646.3993055555,0.2905000000
0.2216500000,0.1140000000,0.0000000000,0.7600000000,0.5323723667,737646.4027777778,0.3105000000
0.2149000000,0.1240000000,0.0000000000,0.7400000000,0.5323391553,737646.4062500000,0.3260000000
0.2365500000,0.1320000000,0.0000000000,0.7300000000,0.5323059422,737646.4097222223,0.3250000000
0.2304500000,0.1380000000,0.0000000000,0.7200000000,0.5322727274,737646.4131944445,0.3535000000
0.2380000000,0.1440000000,0.0000000000,0.7100000000,0.5322395109,737646.4166666666,0.3870000000
0.2913500000,0.1460000000,0.0000000000,0.7000000000,0.5322062927,737646.4201388889,0.3600000000
0.2504500000,0.1520000000,0.0000000000,0.7000000000,0.5321730728,737646.4236111111,0.2460000000
0.1918000000,0.1540000000,0.0000000000,0.6900000000,0.5321398512,737646.4270833334,0.2640000000
0.1942500000,0.1560000000,0.0000000000,0.6900000000,0.5321066279,737646.4305555555,0.3085000000
0.2257500000,0.1580000000,0.0000000000,0.6900000000,0.5320734029,737646.4340277778,0.3220000000
0.2470000000,0.1560000000,0.0000000000,0.6900000000,0.5320401761,737646.4375000000,0.3300000000
0.2556000000,0.1560000000,0.0000000000,0.6900000000,0.5320069477,737646.4409722223,0.2390000000
0.1237000000,0.1580000000,0.0000000000,0.6900000000,0.5319737176,737646.4444444445,0.3505000000
0.2883000000,0.1580000000,0.0000000000,0.6900000000,0.5319404857,737646.4479166666,0.2670000000
0.2032500000,0.1580000000,0.0000000000,0.7000000000,0.5319072522,737646.4513888889,0.1945000000
0.1443500000,0.1580000000,0.0000000000,0.7000000000,0.5318740169,737646.4548611111,0.2260000000
0.1666500000,0.1580000000,0.0000000000,0.7000000000,0.5318407800,737646.4583333334,0.2025000000
0.1593000000,0.1620000000,0.0000000000,0.7000000000,0.5318075413,737646.4618055555,0.2480000000
0.1946500000,0.1640000000,0.0000000000,0.7000000000,0.5317743009,737646.4652777778,0.2090000000
0.1621500000,0.1660000000,0.0000000000,0.7000000000,0.5317410589,737646.4687500000,0.2095000000
0.1529500000,0.1680000000,0.0000000000,0.6900000000,0.5317078151,737646.4722222223,0.2640000000
0.1756500000,0.1660000000,0.0000000000,0.6800000000,0.5316745696,737646.4756944445,0.3440000000
0.2194000000,0.1720000000,0.0000000000,0.6700000000,0.5316413224,737646.4791666666,0.3400000000
0.2670500000,0.1740000000,0.0000000000,0.6700000000,0.5316080736,737646.4826388889,0.2670000000
0.2020000000,0.1700000000,0.0000000000,0.6600000000,0.5315748230,737646.4861111111,0.2785000000
0.2079500000,0.1720000000,0.0000000000,0.6700000000,0.5315415707,737646.4895833334,0.3215000000
0.2145000000,0.1720000000,0.0000000000,0.6600000000,0.5315083167,737646.4930555555,0.3865000000
0.2703000000,0.1740000000,0.0000000000,0.6600000000,0.5314750610,737646.4965277778,0.3965000000
0.3042500000,0.1760000000,0.0000000000,0.6600000000,0.5314418036,737646.5000000000,0.3425000000
0.2556000000,0.1760000000,0.0000000000,0.6400000000,0.5314085445,737646.5034722223,0.3265000000
0.2549500000,0.1760000000,0.0000000000,0.6400000000,0.5313752837,737646.5069444445,0.3155000000
0.2065000000,0.1760000000,0.0000000000,0.6200000000,0.5313420212,737646.5104166666,0.3245000000
0.2531500000,0.1780000000,0.0000000000,0.6200000000,0.5313087570,737646.5138888889,0.2985000000
0.2335000000,0.1780000000,0.0000000000,0.6300000000,0.5312754911,737646.5173611111,0.3285000000
0.2570000000,0.1780000000,0.0000000000,0.6300000000,0.5312422235,737646.5208333334,0.3095000000
0.2218500000,0.1820000000,0.0000000000,0.6400000000,0.5312089542,737646.5243055555,0.3235000000
0.2421000000,0.1840000000,0.0000000000,0.6300000000,0.5311756831,737646.5277777778,0.3130000000
0.2457500000,0.1840000000,0.0000000000,0.6300000000,0.5311424104,737646.5312500000,0.2510000000
0.1930000000,0.1840000000,0.0000000000,0.6300000000,0.5311091360,737646.5347222223,0.3490000000
0.2165500000,0.1820000000,0.0000000000,0.6200000000,0.5310758599,737646.5381944445,0.3440000000
0.2584500000,0.1820000000,0.0000000000,0.6200000000,0.5310425821,737646.5416666666,0.2980000000
0.2214500000,0.1880000000,0.0000000000,0.6200000000,0.5310093025,737646.5451388889,0.4040000000
0.2813500000,0.1920000000,0.0000000000,0.6000000000,0.5309760213,737646.5486111111,0.4510000000
0.3077000000,0.1940000000,0.0000000000,0.5900000000,0.5309427384,737646.5520833334,0.5110000000
0.3782500000,0.1980000000,0.0000000000,0.5800000000,0.5309094538,737646.5555555555,0.5275000000
0.4251000000,0.2000000000,0.0000000000,0.5600000000,0.5308761674,737646.5590277778,0.4465000000
0.3099500000,0.2080000000,0.0000000000,0.5500000000,0.5308428794,737646.5625000000,0.4645000000
0.3357500000,0.2060000000,0.0000000000,0.5400000000,0.5308095897,737646.5659722223,0.5190000000
0.3981000000,0.2060000000,0.0000000000,0.5400000000,0.5307762983,737646.5694444445,0.5320000000
0.3645500000,0.2100000000,0.0000000000,0.5400000000,0.5307430051,737646.5729166666,0.5410000000
0.4441000000,0.2120000000,0.0000000000,0.5400000000,0.5307097103,737646.5763888889,0.5400000000
0.4455500000,0.2080000000,0.0000000000,0.5400000000,0.5306764138,737646.5798611111,0.5685000000
0.3823500000,0.2080000000,0.0000000000,0.5400000000,0.5306431156,737646.5833333334,0.5495000000
0.4330500000,0.2060000000,0.0000000000,0.5400000000,0.5306098156,737646.5868055555,0.4670000000
0.3615000000,0.2060000000,0.0000000000,0.5400000000,0.5305765140,737646.5902777778,0.5200000000
0.3607000000,0.2040000000,0.0000000000,0.5500000000,0.5305432107,737646.5937500000,0.4955000000
0.3799000000,0.2040000000,0.0000000000,0.5600000000,0.5305099057,737646.5972222223,0.4385000000
0.3243000000,0.2040000000,0.0000000000,0.5600000000,0.5304765989,737646.6006944445,0.3965000000
0.3216500000,0.2080000000,0.0000000000,0.5500000000,0.5304432905,737646.6041666666,0.3750000000
0.2742000000,0.2080000000,0.0000000000,0.5600000000,0.5304099804,737646.6076388889,0.3815000000
0.3249000000,0.2120000000,0.0000000000,0.5600000000,0.5303766686,737646.6111111111,0.4875000000
0.3161000000,0.2160000000,0.0000000000,0.5400000000,0.5303433551,737646.6145833334,0.4815000000
0.3876500000,0.2140000000,0.0000000000,0.5300000000,0.5303100398,737646.6180555555,0.3745000000
