G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.03985,0.254,0,0.91,-0.35119,0.03985
0.0507,0.254,0,0.91,-0.35123,0.0507
0.0589,0.254,0,0.91,-0.35127,0.0589
0.06665,0.254,0,0.91,-0.35131,0.06665
0.06625,0.256,0,0.91,-0.35135,0.06625
0.07445,0.256,0,0.91,-0.35139,0.07445
0.0828,0.256,0,0.91,-0.35143,0.0828
0.0922,0.256,0,0.91,-0.35148,0.0922
0.09835,0.256,0,0.91,-0.35152,0.09835
0.09735,0.256,0,0.91,-0.35156,0.09735
0.0959,0.254,0,0.91,-0.3516,0.0959
0.09385,0.252,0,0.91,-0.35164,0.09385
0.0875,0.25,0,0.92,-0.35168,0.0875
0.0816,0.25,0,0.92,-0.35173,0.0816
0.07935,0.25,0,0.92,-0.35177,0.07935
0.0773,0.248,0,0.92,-0.35181,0.0773
0.0775,0.25,0,0.92,-0.35185,0.0775
0.08115,0.252,0,0.93,-0.35189,0.08115
0.0873,0.252,0,0.92,-0.35193,0.0873
0.09285,0.254,0,0.93,-0.35197,0.09285
0.0971,0.254,0,0.92,-0.35202,0.0971
0.1055,0.256,0,0.93,-0.35206,0.1055
0.1149,0.254,0,0.92,-0.3521,0.1149
0.1196,0.256,0,0.92,-0.35214,0.1196
0.12555,0.258,0,0.92,-0.35218,0.12555
0.14475,0.258,0,0.92,-0.35222,0.14475
0.1644,0.258,0,0.91,-0.35226,0.1644
0.1977,0.258,0,0.91,-0.35231,0.1977
0.20285,0.256,0,0.91,-0.35235,0.20285
0.2194,0.258,0,0.9,-0.35239,0.2194
0.2102,0.256,0,0.9,-0.35243,0.2102
0.20935,0.258,0,0.89,-0.35247,0.20935
0.17705,0.262,0,0.89,-0.35251,0.17705
0.1697,0.264,0,0.89,-0.35255,0.1697
0.1695,0.264,0,0.89,-0.3526,0.1695
0.18035,0.266,0,0.89,-0.35264,0.18035
0.1795,0.268,0,0.89,-0.35268,0.1795
0.193,0.268,0,0.89,-0.35272,0.193
0.1877,0.272,0,0.89,-0.35276,0.1877
0.17075,0.272,0,0.88,-0.3528,0.17075
0.1697,0.272,0,0.87,-0.35284,0.1697
0.19075,0.274,0,0.86,-0.35289,0.19075
0.21735,0.278,0,0.85,-0.35293,0.21735
0.22755,0.282,0,0.84,-0.35297,0.22755
0.21185,0.282,0,0.84,-0.35301,0.21185
0.1738,0.284,0,0.84,-0.35305,0.1738
0.21225,0.288,0,0.84,-0.35309,0.21225
0.29035,0.288,0,0.82,-0.35313,0.29035
0.4815,0.288,0,0.82,-0.35318,0.4815
0.39605,0.29,0,0.81,-0.35322,0.39605
0.52835,0.29,0,0.8,-0.35326,0.52835
0.3386,0.292,0,0.8,-0.3533,0.3386
0.4541,0.292,0,0.79,-0.35334,0.4541
0.4255,0.294,0,0.78,-0.35338,0.4255
0.35125,0.296,0,0.78,-0.35342,0.35125
0.3435,0.298,0,0.77,-0.35347,0.3435
0.33655,0.3,0,0.77,-0.35351,0.33655
0.34205,0.302,0,0.75,-0.35355,0.34205
0.60115,0.304,0,0.75,-0.35359,0.60115
0.3799,0.308,0,0.74,-0.35363,0.3799
0.5124,0.316,0,0.73,-0.35367,0.5124
0.34145,0.314,0,0.72,-0.35371,0.34145
0.3204,0.316,0,0.73,-0.35376,0.3204
0.4353,0.318,0,0.7,-0.3538,0.4353
0.3656,0.32,0,0.69,-0.35384,0.3656
0.30955,0.318,0,0.7,-0.35388,0.30955
0.26295,0.318,0,0.7,-0.35392,0.26295
0.24455,0.32,0,0.7,-0.35396,0.24455
0.23515,0.326,0,0.7,-0.354,0.23515
0.22655,0.336,0,0.68,-0.35405,0.22655
0.21775,0.332,0,0.67,-0.35409,0.21775
0.1836,0.334,0,0.67,-0.35413,0.1836
0.1736,0.334,0,0.66,-0.35417,0.1736
0.1824,0.334,0,0.65,-0.35421,0.1824
0.1779,0.344,0,0.66,-0.35425,0.1779
0.15865,0.35,0,0.68,-0.35429,0.15865
0.18095,0.338,0,0.7,-0.35434,0.18095
0.2253,0.334,0,0.71,-0.35438,0.2253
0.25355,0.326,0,0.72,-0.35442,0.25355
0.26865,0.32,0,0.74,-0.35446,0.26865
0.21285,0.316,0,0.75,-0.3545,0.21285
0.1887,0.318,0,0.77,-0.35454,0.1887
0.17975,0.312,0,0.77,-0.35458,0.17975
0.1611,0.304,0,0.79,-0.35463,0.1611
0.14825,0.304,0,0.8,-0.35467,0.14825
0.1609,0.308,0,0.8,-0.35471,0.1609
0.1873,0.306,0,0.79,-0.35475,0.1873
0.31305,0.308,0,0.79,-0.35479,0.31305
0.1609,0.308,0,0.78,-0.35483,0.1609
0.14865,0.31,0,0.78,-0.35487,0.14865
0.1548,0.312,0,0.78,-0.35492,0.1548
0.1699,0.314,0,0.76,-0.35496,0.1699
0.1552,0.314,0,0.76,-0.355,0.1552
0.16175,0.312,0,0.75,-0.35504,0.16175
0.19405,0.31,0,0.75,-0.35508,0.19405
0.57925,0.308,0,0.75,-0.35512,0.57925
0.5318,0.306,0,0.74,-0.35516,0.5318
0.4817,0.308,0,0.74,-0.35521,0.4817
0.48275,0.312,0,0.73,-0.35525,0.48275
0.40155,0.312,0,0.73,-0.35529,0.40155
0.3709,0.312,0,0.72,-0.35533,0.3709
0.18955,0.312,0,0.72,-0.35537,0.18955
0.1286,0.314,0,0.71,-0.35541,0.1286
0.09325,0.314,0,0.71,-0.35545,0.09325
0.0777,0.314,0,0.71,-0.3555,0.0777
0.0785,0.318,0,0.71,-0.35554,0.0785
0.07195,0.328,0,0.7,-0.35558,0.07195
0.0681,0.338,0,0.68,-0.35562,0.0681
0.05745,0.348,0,0.66,-0.35566,0.05745
0.05195,0.352,0,0.63,-0.3557,0.05195
0.05645,0.346,0,0.63,-0.35574,0.05645
0.06545,0.346,0,0.63,-0.35579,0.06545
0.09775,0.344,0,0.62,-0.35583,0.09775
0.09445,0.336,0,0.62,-0.35587,0.09445
0.0787,0.328,0,0.65,-0.35591,0.0787
0.07585,0.32,0,0.68,-0.35595,0.07585
0.07975,0.314,0,0.71,-0.35599,0.07975
0.0963,0.306,0,0.72,-0.35603,0.0963
0.19445,0.306,0,0.74,-0.35607,0.19445
0.1188,0.304,0,0.76,-0.35612,0.1188
0.12145,0.302,0,0.76,-0.35616,0.12145
0.1474,0.298,0,0.76,-0.3562,0.1474
0.06115,0.296,0,0.77,-0.35624,0.06115
0.0734,0.294,0,0.77,-0.35628,0.0734
0.05215,0.296,0,0.77,-0.35632,0.05215
0.04455,0.294,0,0.77,-0.35636,0.04455
0.04885,0.294,0,0.77,-0.35641,0.04885
0.164,0.172,0,0.93,-0.36309,0.164
0.1736,0.176,0,0.92,-0.36313,0.1736
0.18545,0.178,0,0.91,-0.36317,0.18545
0.19525,0.182,0,0.9,-0.36322,0.19525
0.20735,0.186,0,0.88,-0.36326,0.20735
0.2198,0.188,0,0.87,-0.3633,0.2198
0.229,0.194,0,0.86,-0.36334,0.229
0.2386,0.196,0,0.85,-0.36338,0.2386
0.248,0.198,0,0.84,-0.36342,0.248
0.25785,0.202,0,0.83,-0.36346,0.25785
0.2701,0.206,0,0.83,-0.3635,0.2701
0.2799,0.208,0,0.81,-0.36355,0.2799
0.2934,0.214,0,0.81,-0.36359,0.2934
0.3122,0.216,0,0.8,-0.36363,0.3122
0.31385,0.22,0,0.79,-0.36367,0.31385
0.34105,0.222,0,0.78,-0.36371,0.34105
0.35395,0.224,0,0.78,-0.36375,0.35395
0.36005,0.228,0,0.77,-0.36379,0.36005
0.3717,0.232,0,0.77,-0.36383,0.3717
0.40465,0.234,0,0.76,-0.36387,0.40465
0.40875,0.238,0,0.76,-0.36392,0.40875
0.40485,0.242,0,0.75,-0.36396,0.40485
0.4991,0.244,0,0.74,-0.364,0.4991
0.5208,0.246,0,0.73,-0.36404,0.5208
0.51485,0.248,0,0.73,-0.36408,0.51485
0.5392,0.252,0,0.73,-0.36412,0.5392
0.5619,0.252,0,0.71,-0.36416,0.5619
0.48765,0.256,0,0.71,-0.3642,0.48765
0.54635,0.256,0,0.7,-0.36425,0.54635
0.2384,0.258,0,0.71,-0.36429,0.2384
0.62875,0.258,0,0.71,-0.36433,0.62875
0.25335,0.258,0,0.7,-0.36437,0.25335
0.2284,0.258,0,0.7,-0.36441,0.2284
0.3061,0.262,0,0.69,-0.36445,0.3061
0.1783,0.262,0,0.69,-0.36449,0.1783
0.16805,0.268,0,0.7,-0.36453,0.16805
0.2278,0.27,0,0.69,-0.36457,0.2278
0.45635,0.266,0,0.68,-0.36462,0.45635
0.6271,0.27,0,0.68,-0.36466,0.6271
0.22755,0.276,0,0.68,-0.3647,0.22755
0.71745,0.274,0,0.67,-0.36474,0.71745
0.75655,0.276,0,0.69,-0.36478,0.75655
0.76145,0.282,0,0.67,-0.36482,0.76145
0.20855,0.284,0,0.66,-0.36486,0.20855
0.23005,0.292,0,0.66,-0.3649,0.23005
0.2609,0.286,0,0.65,-0.36494,0.2609
0.7551,0.286,0,0.65,-0.36499,0.7551
0.15805,0.286,0,0.63,-0.36503,0.15805
0.13005,0.282,0,0.65,-0.36507,0.13005
0.1184,0.282,0,0.66,-0.36511,0.1184
0.10695,0.278,0,0.67,-0.36515,0.10695
0.1646,0.278,0,0.67,-0.36519,0.1646
0.16175,0.278,0,0.67,-0.36523,0.16175
0.19465,0.274,0,0.67,-0.36527,0.19465
0.18565,0.274,0,0.67,-0.36531,0.18565
0.16275,0.282,0,0.66,-0.36536,0.16275
0.24065,0.29,0,0.65,-0.3654,0.24065
0.11325,0.294,0,0.65,-0.36544,0.11325
0.16785,0.302,0,0.63,-0.36548,0.16785
0.21695,0.3,0,0.62,-0.36552,0.21695
0.21245,0.298,0,0.6,-0.36556,0.21245
0.2437,0.298,0,0.61,-0.3656,0.2437
0.22635,0.294,0,0.62,-0.36564,0.22635
0.1417,0.292,0,0.64,-0.36569,0.1417
0.1507,0.3,0,0.61,-0.36573,0.1507
0.2098,0.296,0,0.62,-0.36577,0.2098
0.1967,0.296,0,0.63,-0.36581,0.1967
0.3697,0.286,0,0.64,-0.36585,0.3697
0.18915,0.282,0,0.65,-0.36589,0.18915
0.3073,0.28,0,0.65,-0.36593,0.3073
0.77535,0.278,0,0.66,-0.36597,0.77535
0.7772,0.282,0,0.67,-0.36601,0.7772
0.22105,0.282,0,0.66,-0.36606,0.22105
0.1454,0.282,0,0.66,-0.3661,0.1454
0.36845,0.278,0,0.66,-0.36614,0.36845
0.20835,0.276,0,0.67,-0.36618,0.20835
0.1382,0.274,0,0.66,-0.36622,0.1382
0.0787,0.276,0,0.66,-0.36626,0.0787
0.10225,0.276,0,0.66,-0.3663,0.10225
0.118,0.276,0,0.67,-0.36634,0.118
0.14435,0.274,0,0.68,-0.36638,0.14435
0.16215,0.272,0,0.69,-0.36643,0.16215
0.1333,0.27,0,0.7,-0.36647,0.1333
0.0679,0.272,0,0.69,-0.36651,0.0679
0.1153,0.274,0,0.7,-0.36655,0.1153
0.14925,0.278,0,0.69,-0.36659,0.14925
0.25515,0.286,0,0.67,-0.36663,0.25515
0.58415,0.29,0,0.65,-0.36667,0.58415
0.4948,0.298,0,0.64,-0.36671,0.4948
0.22285,0.304,0,0.62,-0.36675,0.22285
0.30525,0.296,0,0.62,-0.36679,0.30525
0.20735,0.294,0,0.62,-0.36684,0.20735
0.1106,0.298,0,0.63,-0.36688,0.1106
0.1333,0.302,0,0.62,-0.36692,0.1333
0.13025,0.298,0,0.63,-0.36696,0.13025
0.1153,0.294,0,0.64,-0.367,0.1153
0.1096,0.288,0,0.65,-0.36704,0.1096
0.13025,0.286,0,0.65,-0.36708,0.13025
0.2345,0.286,0,0.64,-0.36712,0.2345
0.49685,0.286,0,0.64,-0.36716,0.49685
0.40585,0.286,0,0.64,-0.36721,0.40585
0.38215,0.284,0,0.67,-0.36725,0.38215
0.0875,0.278,0,0.68,-0.36729,0.0875
0.07055,0.278,0,0.7,-0.36733,0.07055
0.091,0.284,0,0.69,-0.36737,0.091
0.0783,0.286,0,0.67,-0.36741,0.0783
0.12635,0.296,0,0.65,-0.36745,0.12635
0.10225,0.298,0,0.63,-0.36749,0.10225
0.1063,0.3,0,0.64,-0.36753,0.1063
0.092,0.302,0,0.63,-0.36758,0.092
0.12125,0.294,0,0.65,-0.36762,0.12125
0.1102,0.288,0,0.67,-0.36766,0.1102
0.06685,0.282,0,0.68,-0.3677,0.06685
0.0448,0.276,0,0.7,-0.36774,0.0448
0.04335,0.278,0,0.71,-0.36778,0.04335
0.036,0.274,0,0.7,-0.36782,0.036
0.03045,0.276,0,0.7,-0.36786,0.03045
0.03375,0.276,0,0.7,-0.3679,0.03375
0.03335,0.286,0,0.69,-0.36794,0.03335
0.0321,0.292,0,0.67,-0.36799,0.0321
0.0411,0.286,0,0.69,-0.36803,0.0411
0.03805,0.286,0,0.7,-0.36807,0.03805
0.03805,0.286,0,0.69,-0.36811,0.03805
0.0329,0.28,0,0.72,-0.36815,0.0329
0.0272,0.272,0,0.75,-0.36819,0.0272
0.02965,0.268,0,0.77,-0.36823,0.02965
0.06135,0.198,0,0.9,-0.37491,0.06135
0.07175,0.198,0,0.9,-0.37495,0.07175
0.091,0.2,0,0.89,-0.37499,0.091
0.1286,0.2,0,0.89,-0.37503,0.1286
0.0826,0.2,0,0.89,-0.37507,0.0826
0.10815,0.202,0,0.89,-0.37511,0.10815
0.10715,0.202,0,0.89,-0.37515,0.10715
0.1049,0.204,0,0.89,-0.3752,0.1049
0.09325,0.204,0,0.89,-0.37524,0.09325
0.1008,0.202,0,0.89,-0.37528,0.1008
0.08525,0.202,0,0.9,-0.37532,0.08525
0.1006,0.202,0,0.9,-0.37536,0.1006
0.0971,0.2,0,0.9,-0.3754,0.0971
0.0552,0.198,0,0.91,-0.37544,0.0552
0.1192,0.2,0,0.91,-0.37548,0.1192
0.2427,0.202,0,0.91,-0.37552,0.2427
0.15845,0.202,0,0.92,-0.37556,0.15845
0.1795,0.202,0,0.92,-0.3756,0.1795
0.174,0.204,0,0.92,-0.37564,0.174
0.07095,0.204,0,0.92,-0.37569,0.07095
0.0965,0.206,0,0.92,-0.37573,0.0965
0.1785,0.208,0,0.92,-0.37577,0.1785
0.3668,0.21,0,0.92,-0.37581,0.3668
0.2006,0.212,0,0.92,-0.37585,0.2006
0.09345,0.214,0,0.91,-0.37589,0.09345
0.09015,0.218,0,0.91,-0.37593,0.09015
0.1061,0.22,0,0.91,-0.37597,0.1061
0.0914,0.22,0,0.91,-0.37601,0.0914
0.1971,0.218,0,0.91,-0.37605,0.1971
0.23535,0.218,0,0.91,-0.37609,0.23535
0.2525,0.218,0,0.91,-0.37613,0.2525
0.2202,0.218,0,0.91,-0.37618,0.2202
0.08095,0.218,0,0.91,-0.37622,0.08095
0.1233,0.224,0,0.92,-0.37626,0.1233
0.12125,0.224,0,0.91,-0.3763,0.12125
0.23165,0.228,0,0.91,-0.37634,0.23165
0.13515,0.228,0,0.9,-0.37638,0.13515
0.064,0.222,0,0.89,-0.37642,0.064
0.054,0.218,0,0.9,-0.37646,0.054
0.0742,0.222,0,0.91,-0.3765,0.0742
0.082,0.226,0,0.91,-0.37654,0.082
0.09305,0.232,0,0.9,-0.37658,0.09305
0.064,0.232,0,0.89,-0.37662,0.064
0.09445,0.23,0,0.89,-0.37667,0.09445
0.11285,0.228,0,0.9,-0.37671,0.11285
0.1182,0.224,0,0.9,-0.37675,0.1182
0.18955,0.222,0,0.9,-0.37679,0.18955
0.26865,0.226,0,0.91,-0.37683,0.26865
0.21675,0.228,0,0.91,-0.37687,0.21675
0.19465,0.232,0,0.9,-0.37691,0.19465
0.15395,0.23,0,0.9,-0.37695,0.15395
0.15805,0.226,0,0.9,-0.37699,0.15805
0.1777,0.226,0,0.9,-0.37703,0.1777
0.16275,0.23,0,0.91,-0.37707,0.16275
0.1321,0.23,0,0.9,-0.37711,0.1321
0.1192,0.228,0,0.9,-0.37716,0.1192
0.1043,0.226,0,0.91,-0.3772,0.1043
0.0554,0.226,0,0.91,-0.37724,0.0554
0.0924,0.226,0,0.91,-0.37728,0.0924
0.10695,0.226,0,0.91,-0.37732,0.10695
0.13125,0.226,0,0.91,-0.37736,0.13125
0.1591,0.226,0,0.91,-0.3774,0.1591
0.16335,0.224,0,0.9,-0.37744,0.16335
0.18585,0.228,0,0.9,-0.37748,0.18585
0.17685,0.228,0,0.9,-0.37752,0.17685
0.1505,0.234,0,0.9,-0.37756,0.1505
0.13065,0.236,0,0.9,-0.3776,0.13065
0.1374,0.234,0,0.89,-0.37764,0.1374
0.19055,0.234,0,0.89,-0.37769,0.19055
0.1879,0.236,0,0.89,-0.37773,0.1879
0.1384,0.236,0,0.89,-0.37777,0.1384
0.10265,0.238,0,0.88,-0.37781,0.10265
0.1732,0.236,0,0.87,-0.37785,0.1732
0.1384,0.238,0,0.87,-0.37789,0.1384
0.1382,0.24,0,0.88,-0.37793,0.1382
0.07625,0.23,0,0.85,-0.37797,0.07625
0.11165,0.216,0,0.86,-0.37801,0.11165
0.19035,0.216,0,0.87,-0.37805,0.19035
0.18915,0.218,0,0.88,-0.37809,0.18915
0.1744,0.218,0,0.88,-0.37813,0.1744
0.16645,0.222,0,0.88,-0.37817,0.16645
0.08035,0.224,0,0.88,-0.37822,0.08035
0.0726,0.228,0,0.89,-0.37826,0.0726
0.1421,0.232,0,0.88,-0.3783,0.1421
0.15745,0.236,0,0.89,-0.37834,0.15745
0.1374,0.234,0,0.88,-0.37838,0.1374
0.10385,0.234,0,0.89,-0.37842,0.10385
0.0961,0.238,0,0.89,-0.37846,0.0961
0.11655,0.238,0,0.89,-0.3785,0.11655
0.1147,0.234,0,0.89,-0.37854,0.1147
0.1155,0.236,0,0.89,-0.37858,0.1155
0.1108,0.236,0,0.89,-0.37862,0.1108
0.07935,0.238,0,0.89,-0.37866,0.07935
0.1415,0.238,0,0.89,-0.3787,0.1415
0.1059,0.236,0,0.89,-0.37875,0.1059
0.07175,0.236,0,0.9,-0.37879,0.07175
0.0859,0.236,0,0.89,-0.37883,0.0859
0.1008,0.236,0,0.88,-0.37887,0.1008
0.1051,0.242,0,0.88,-0.37891,0.1051
0.0734,0.242,0,0.87,-0.37895,0.0734
0.05295,0.244,0,0.88,-0.37899,0.05295
0.0818,0.24,0,0.88,-0.37903,0.0818
0.0646,0.242,0,0.88,-0.37907,0.0646
0.08995,0.242,0,0.88,-0.37911,0.08995
0.09835,0.238,0,0.87,-0.37915,0.09835
0.1149,0.232,0,0.87,-0.37919,0.1149
0.10855,0.232,0,0.88,-0.37923,0.10855
0.08835,0.236,0,0.88,-0.37928,0.08835
0.08095,0.238,0,0.88,-0.37932,0.08095
0.0681,0.242,0,0.87,-0.37936,0.0681
0.0695,0.242,0,0.85,-0.3794,0.0695
0.0642,0.24,0,0.84,-0.37944,0.0642
0.0591,0.244,0,0.82,-0.37948,0.0591
0.05705,0.244,0,0.81,-0.37952,0.05705
0.08365,0.244,0,0.82,-0.37956,0.08365
0.07565,0.242,0,0.82,-0.3796,0.07565
0.0783,0.238,0,0.82,-0.37964,0.0783
0.1098,0.236,0,0.82,-0.37968,0.1098
0.0865,0.238,0,0.83,-0.37972,0.0865
0.07175,0.236,0,0.84,-0.37976,0.07175
0.0644,0.234,0,0.85,-0.37981,0.0644
0.06545,0.23,0,0.86,-0.37985,0.06545
0.06195,0.232,0,0.86,-0.37989,0.06195
0.0421,0.236,0,0.86,-0.37993,0.0421
0.09915,0.218,0,0.92,-0.38663,0.09915
0.0728,0.216,0,0.92,-0.38667,0.0728
0.09285,0.218,0,0.92,-0.38671,0.09285
0.09775,0.216,0,0.92,-0.38675,0.09775
0.11265,0.216,0,0.92,-0.38679,0.11265
0.11245,0.216,0,0.93,-0.38683,0.11245
0.1515,0.216,0,0.93,-0.38688,0.1515
0.1225,0.216,0,0.93,-0.38692,0.1225
0.13455,0.216,0,0.93,-0.38696,0.13455
0.1333,0.216,0,0.93,-0.387,0.1333
0.08035,0.218,0,0.92,-0.38704,0.08035
0.0951,0.224,0,0.92,-0.38708,0.0951
0.14825,0.224,0,0.92,-0.38712,0.14825
0.1513,0.224,0,0.92,-0.38716,0.1513
0.16625,0.224,0,0.92,-0.3872,0.16625
0.1779,0.222,0,0.92,-0.38724,0.1779
0.1975,0.222,0,0.92,-0.38728,0.1975
0.237,0.224,0,0.92,-0.38732,0.237
0.18465,0.226,0,0.92,-0.38736,0.18465
0.17545,0.228,0,0.92,-0.3874,0.17545
0.56025,0.228,0,0.92,-0.38744,0.56025
0.5349,0.226,0,0.92,-0.38748,0.5349
0.2096,0.224,0,0.92,-0.38752,0.2096
0.17545,0.224,0,0.93,-0.38756,0.17545
0.51405,0.224,0,0.93,-0.3876,0.51405
0.2797,0.224,0,0.93,-0.38765,0.2797
0.1607,0.226,0,0.93,-0.38769,0.1607
0.24865,0.226,0,0.93,-0.38773,0.24865
0.4582,0.224,0,0.93,-0.38777,0.4582
0.2603,0.222,0,0.92,-0.38781,0.2603
0.19485,0.218,0,0.93,-0.38785,0.19485
0.14945,0.218,0,0.93,-0.38789,0.14945
0.14065,0.222,0,0.93,-0.38793,0.14065
0.18095,0.222,0,0.93,-0.38797,0.18095
0.11105,0.226,0,0.93,-0.38801,0.11105
0.09465,0.23,0,0.92,-0.38805,0.09465
0.1006,0.228,0,0.91,-0.38809,0.1006
0.08935,0.234,0,0.89,-0.38813,0.08935
0.14495,0.238,0,0.88,-0.38817,0.14495
0.6633,0.242,0,0.86,-0.38821,0.6633
0.17665,0.248,0,0.85,-0.38825,0.17665
0.1043,0.25,0,0.84,-0.38829,0.1043
0.74855,0.246,0,0.84,-0.38833,0.74855
0.27665,0.248,0,0.85,-0.38837,0.27665
0.2012,0.258,0,0.85,-0.38841,0.2012
0.29525,0.256,0,0.83,-0.38846,0.29525
0.18075,0.252,0,0.82,-0.3885,0.18075
0.67085,0.258,0,0.83,-0.38854,0.67085
0.24925,0.258,0,0.81,-0.38858,0.24925
0.24885,0.262,0,0.81,-0.38862,0.24885
0.29445,0.262,0,0.8,-0.38866,0.29445
0.2145,0.264,0,0.81,-0.3887,0.2145
0.1869,0.26,0,0.81,-0.38874,0.1869
0.28565,0.258,0,0.82,-0.38878,0.28565
0.5997,0.256,0,0.83,-0.38882,0.5997
0.7874,0.254,0,0.82,-0.38886,0.7874
0.7498,0.254,0,0.82,-0.3889,0.7498
0.77695,0.254,0,0.82,-0.38894,0.77695
0.40465,0.264,0,0.83,-0.38898,0.40465
0.2646,0.264,0,0.81,-0.38902,0.2646
0.78865,0.262,0,0.81,-0.38906,0.78865
0.3382,0.264,0,0.82,-0.3891,0.3382
0.7915,0.27,0,0.81,-0.38914,0.7915
0.50625,0.27,0,0.8,-0.38918,0.50625
0.7735,0.27,0,0.8,-0.38922,0.7735
0.293,0.274,0,0.8,-0.38926,0.293
0.7727,0.274,0,0.79,-0.3893,0.7727
0.7774,0.278,0,0.76,-0.38935,0.7774
0.2599,0.28,0,0.76,-0.38939,0.2599
0.3106,0.284,0,0.76,-0.38943,0.3106
0.72995,0.278,0,0.76,-0.38947,0.72995
0.77615,0.276,0,0.76,-0.38951,0.77615
0.68535,0.278,0,0.76,-0.38955,0.68535
0.77125,0.284,0,0.75,-0.38959,0.77125
0.24985,0.29,0,0.74,-0.38963,0.24985
0.7285,0.288,0,0.73,-0.38967,0.7285
0.7594,0.292,0,0.74,-0.38971,0.7594
0.71095,0.294,0,0.74,-0.38975,0.71095
0.6134,0.292,0,0.73,-0.38979,0.6134
0.68355,0.296,0,0.73,-0.38983,0.68355
0.74285,0.292,0,0.74,-0.38987,0.74285
0.37195,0.294,0,0.73,-0.38991,0.37195
0.4817,0.302,0,0.73,-0.38995,0.4817
0.2435,0.304,0,0.73,-0.38999,0.2435
0.6645,0.308,0,0.73,-0.39003,0.6645
0.41875,0.306,0,0.73,-0.39007,0.41875
0.6543,0.31,0,0.71,-0.39011,0.6543
0.6171,0.31,0,0.71,-0.39015,0.6171
0.57495,0.304,0,0.7,-0.39019,0.57495
0.3993,0.3,0,0.71,-0.39024,0.3993
0.3239,0.302,0,0.7,-0.39028,0.3239
0.56435,0.298,0,0.71,-0.39032,0.56435
0.58415,0.304,0,0.73,-0.39036,0.58415
0.5498,0.302,0,0.73,-0.3904,0.5498
0.50505,0.3,0,0.73,-0.39044,0.50505
0.54715,0.308,0,0.74,-0.39048,0.54715
0.49565,0.312,0,0.73,-0.39052,0.49565
0.4721,0.308,0,0.73,-0.39056,0.4721
0.48825,0.308,0,0.73,-0.3906,0.48825
0.49625,0.312,0,0.73,-0.39064,0.49625
0.43185,0.312,0,0.73,-0.39068,0.43185
0.3985,0.304,0,0.74,-0.39072,0.3985
0.45455,0.302,0,0.73,-0.39076,0.45455
0.4116,0.3,0,0.73,-0.3908,0.4116
0.4157,0.302,0,0.75,-0.39084,0.4157
0.26415,0.308,0,0.75,-0.39088,0.26415
0.38115,0.308,0,0.74,-0.39092,0.38115
0.15785,0.314,0,0.73,-0.39096,0.15785
0.34595,0.31,0,0.74,-0.391,0.34595
0.32835,0.304,0,0.74,-0.39104,0.32835
0.34495,0.308,0,0.76,-0.39108,0.34495
0.3155,0.312,0,0.75,-0.39112,0.3155
0.2756,0.312,0,0.74,-0.39116,0.2756
0.17625,0.314,0,0.75,-0.39121,0.17625
0.14435,0.308,0,0.74,-0.39125,0.14435
0.22715,0.304,0,0.76,-0.39129,0.22715
0.25475,0.304,0,0.76,-0.39133,0.25475
0.2339,0.3,0,0.76,-0.39137,0.2339
0.1975,0.3,0,0.76,-0.39141,0.1975
0.1286,0.296,0,0.77,-0.39145,0.1286
0.1554,0.3,0,0.78,-0.39149,0.1554
0.1781,0.298,0,0.77,-0.39153,0.1781
0.15395,0.296,0,0.77,-0.39157,0.15395
0.14455,0.294,0,0.78,-0.39161,0.14455
0.109,0.296,0,0.78,-0.39165,0.109
0.07095,0.286,0,0.77,-0.39169,0.07095
0.0597,0.284,0,0.79,-0.39173,0.0597
0.03905,0.284,0,0.79,-0.39177,0.03905
0.03905,0.284,0,0.78,-0.39181,0.03905
0.07545,0.196,0,0.96,-0.39826,0.07545
0.07465,0.196,0,0.96,-0.3983,0.07465
0.0636,0.196,0,0.96,-0.39834,0.0636
0.07195,0.198,0,0.96,-0.39838,0.07195
0.0859,0.198,0,0.96,-0.39842,0.0859
0.0834,0.198,0,0.96,-0.39846,0.0834
0.11,0.202,0,0.96,-0.3985,0.11
0.1182,0.202,0,0.96,-0.39854,0.1182
0.1597,0.202,0,0.96,-0.39858,0.1597
0.19835,0.204,0,0.96,-0.39862,0.19835
0.2016,0.206,0,0.97,-0.39866,0.2016
0.1877,0.208,0,0.97,-0.3987,0.1877
0.1838,0.208,0,0.97,-0.39874,0.1838
0.20345,0.208,0,0.97,-0.39878,0.20345
0.20305,0.208,0,0.97,-0.39882,0.20305
0.22675,0.208,0,0.97,-0.39886,0.22675
0.329,0.21,0,0.96,-0.3989,0.329
0.2936,0.21,0,0.96,-0.39894,0.2936
0.4339,0.212,0,0.96,-0.39898,0.4339
0.4161,0.212,0,0.96,-0.39902,0.4161
0.39485,0.214,0,0.97,-0.39906,0.39485
0.3983,0.216,0,0.97,-0.3991,0.3983
0.3977,0.218,0,0.97,-0.39914,0.3977
0.40855,0.22,0,0.97,-0.39918,0.40855
0.41975,0.224,0,0.97,-0.39922,0.41975
0.42695,0.226,0,0.97,-0.39926,0.42695
0.43775,0.232,0,0.97,-0.3993,0.43775
0.4447,0.234,0,0.97,-0.39934,0.4447
0.4541,0.236,0,0.97,-0.39938,0.4541
0.46085,0.238,0,0.97,-0.39942,0.46085
0.4711,0.244,0,0.97,-0.39946,0.4711
0.47865,0.244,0,0.97,-0.3995,0.47865
